,Time,t3-1,t3-2,t3-3,t3-4,t3-5,t20-1,t20-2,t20-3,t20-4,t20-5,t37-1,t37-2,t37-3,t37-4,t37-5
2695,269.5,0.5390078,0.4964289,0.3359805,0.3723471,0.3913521,0.5855042,1.0683638,0.3411138,0.3986732,,0.821818,0.5770003,0.3693164,,
2696,269.6,0.5520564,0.4921467,0.3300594,0.3839075,0.3825175,0.5956245,1.0759231,0.3573939,0.3991629,,0.8635375,0.5670144,0.3648722,,
2697,269.7,0.5656123,0.4899197,0.3241068,0.3778735,0.3904429,0.5771444,1.0815343,0.3449069,0.4071236,,0.8758419,0.5687827,0.3535926,,
2698,269.8,0.5778022,0.4850174,0.3266568,0.372564,0.3884983,0.5534837,1.087608,0.3446672,0.4072838,,0.8599334,0.5870005,0.3482376,,
2699,269.9,0.5562637,0.4872169,0.3379185,0.3741006,0.3938128,0.5598225,1.0876329,0.350475,0.4019009,,0.8796224,0.5853234,0.3589658,,
2700,270.0,0.5603281,0.4905285,0.3316163,0.3809566,0.3850299,0.5453305,1.0890538,0.3518903,0.3950049,,0.8765436,0.5901191,0.3734189,,
2701,270.1,0.55423,0.4834797,0.3238745,0.3750578,0.3858431,0.5243289,1.0750293,0.3510409,0.3999903,,0.8564401,0.58312,0.3533283,,
2702,270.2,0.5619117,0.4800454,0.3294211,0.3755046,0.386557,0.5342483,1.0917547,0.3472429,0.4020634,,0.8476112,0.5805204,0.3580599,,
2703,270.3,0.5532613,0.4923472,0.3323443,0.3773749,0.4115112,0.5531443,1.0782312,0.3418176,0.4013708,,0.8316438,0.5846961,0.3406549,,
2704,270.4,0.5662842,0.4791282,0.3344493,0.3719798,0.3948946,0.5616735,1.0694807,0.3379959,0.4038258,,0.8556412,0.5769474,0.339863,,
2705,270.5,0.5726785,0.5031494,0.3360963,0.3577115,0.3884946,0.5536608,1.0467497,0.340881,0.4035007,,0.8046851,0.584456,0.3435587,,
2706,270.6,0.5602889,0.499686,0.3322599,0.3513881,0.3923497,0.54405,1.0378873,0.3476392,0.4054585,,0.7974305,0.5943021,0.341639,,
2707,270.7,0.5738161,0.5063403,0.3307393,0.3737364,0.3911474,0.560932,1.0214261,0.3496419,0.4068058,,0.8072228,0.5686728,0.3448253,,
2708,270.8,0.5660036,0.5211455,0.3277551,0.3662085,0.3994007,0.5589175,1.0189962,0.3509282,0.3977774,,0.7910028,0.5757812,0.3515313,,
2709,270.9,0.5819109,0.5176852,0.3289502,0.3781195,0.3953446,0.5633143,1.0348675,0.3548629,0.4137787,,0.7794363,0.5728657,0.3491429,,
2710,271.0,0.576805,0.5131369,0.3309535,0.3628725,0.4057476,0.5826136,1.0472131,0.3562287,0.407157,,0.7436417,0.5729853,0.3548747,,
2711,271.1,0.5609819,0.5107685,0.3404487,0.369102,0.400701,0.5911657,1.0385312,0.3692774,0.4002036,,0.7511919,0.5695607,0.3727095,,
2712,271.2,0.5379198,0.49304,0.3366882,0.3610607,0.398411,0.6002355,1.0315075,0.3696713,0.4088567,,0.777267,0.5927894,0.3672572,,
2713,271.3,0.5447748,0.5003119,0.3357797,0.3605752,0.3955831,0.5754983,1.0418038,0.3723594,0.4220709,,0.7484469,0.5785865,0.3622443,,
2714,271.4,0.550896,0.4983277,0.3341476,0.3642052,0.3862676,0.5625671,1.0742671,0.3632118,0.4009062,,0.7702421,0.5778496,0.3581873,,
2715,271.5,0.53925,0.4980628,0.3417886,0.3652667,0.3866505,0.5564619,1.083315,0.3532582,0.3971842,,0.7852612,0.5821307,0.359206,,
2716,271.6,0.5408359,0.4985416,0.3395936,0.364154,0.3981662,0.5786935,1.0675573,0.3576191,0.4118252,,0.7940137,0.5784847,0.3559345,,
2717,271.7,0.5140006,0.4819703,0.3444231,0.359701,0.3984764,0.5886897,1.0691925,0.3447679,0.3980168,,0.7831061,0.5721945,0.3582512,,
2718,271.8,0.5410761,0.4759973,0.3384955,0.3737275,0.3907024,0.575157,1.0513278,0.365349,0.4112292,,0.8026322,0.5940973,0.3529155,,
2719,271.9,0.5158417,0.4719759,0.3305437,0.3692997,0.3874747,0.5865336,1.0453682,0.3523978,0.3974175,,0.8359519,0.5908468,0.3486452,,
2720,272.0,0.5243344,0.4800707,0.332735,0.3733772,0.3961149,0.5853467,1.0536636,0.3488404,0.41441,,0.8418197,0.5853267,0.3526578,,
2721,272.1,0.5469369,0.4771272,0.3299909,0.3634992,0.3877678,0.5633873,1.0702856,0.3526471,0.4027106,,0.8323602,0.594963,0.3480204,,
2722,272.2,0.5377108,0.4754593,0.3393803,0.3634122,0.395651,0.5741648,1.0762177,0.3555948,0.4065974,,0.8225144,0.588959,0.3516152,,
2723,272.3,0.5495563,0.4764656,0.3319134,0.3761873,0.4020488,0.5968766,1.0719109,0.357343,0.4105773,,0.8434087,0.5987695,0.3604935,,
2724,272.4,0.5736607,0.4845925,0.3367689,0.3682414,0.404586,0.6002522,1.0543832,0.3660747,0.4095246,,0.8263943,0.5930226,0.3698536,,
2725,272.5,0.5899585,0.5074462,0.3401533,0.3615319,0.402396,0.6072232,1.0396369,0.3596302,0.4072262,,0.8304201,0.5973524,0.363018,,
2726,272.6,0.5841323,0.503377,0.3449203,0.3619125,0.4042791,0.5956159,1.0382304,0.3569738,0.4234497,,0.8584493,0.5894589,0.3493704,,
2727,272.7,0.5922073,0.5059418,0.3329059,0.36716,0.3900267,0.5980607,1.0581629,0.3674574,0.424071,,0.8897375,0.578416,0.3404272,,
2728,272.8,0.6034773,0.513068,0.3336763,0.3677057,0.3971732,0.5950347,1.0831627,0.3502342,0.4103452,,0.8961637,0.5957965,0.3492224,,
2729,272.9,0.6142539,0.5107104,0.3412715,0.3604412,0.4067048,0.5913324,1.1133063,0.3540494,0.4014552,,0.903112,0.6088392,0.3546562,,
2730,273.0,0.6142263,0.5065926,0.3413256,0.3599654,0.3947223,0.611363,1.1134669,0.3614421,0.4029668,,0.8954218,0.6053858,0.3519417,,
2731,273.1,0.611989,0.5019268,0.3358708,0.3672025,0.3851043,0.6131074,1.0947241,0.3653211,0.4112275,,0.8921962,0.6194746,0.3477969,,
2732,273.2,0.6169677,0.5085176,0.3372059,0.3715312,0.3863046,0.6397731,1.064073,0.3633671,0.4202049,,0.9013897,0.6025033,0.3665017,,
2733,273.3,0.6082838,0.4992899,0.3345572,0.3577071,0.3889747,0.6438519,1.0857551,0.3728904,0.4019167,,0.9091828,0.6026966,0.3604242,,
2734,273.4,0.5976186,0.4879018,0.3417902,0.3706563,0.3927717,0.620513,1.0735306,0.3709829,0.4026288,,0.9408486,0.5830199,0.3466052,,
2735,273.5,0.6077917,0.4923829,0.3408812,0.3904668,0.3927627,0.6087911,1.0890857,0.3760863,0.4135423,,0.8859264,0.5995483,0.3368693,,
2736,273.6,0.6023032,0.5008128,0.3330822,0.3835148,0.3898382,0.6441868,1.0820962,0.3616531,0.411348,,0.8995978,0.5791216,0.3279259,,
2737,273.7,0.6230261,0.4980881,0.3328041,0.3743944,0.3926828,0.6456354,1.0926148,0.3572073,0.4093164,,0.8665916,0.5816551,0.3516544,,
2738,273.8,0.6062476,0.4833765,0.3378382,0.3728815,0.3883711,0.620127,1.0807869,0.3546652,0.4080938,,0.8738095,0.5901901,0.352047,,
2739,273.9,0.6119255,0.4840333,0.3264529,0.3774987,0.3953039,0.6256587,1.0918746,0.364819,0.4262397,,0.8392676,0.5822976,0.3612541,,
2740,274.0,0.5973026,0.4897453,0.3228838,0.3731429,0.3927936,0.6164573,1.1357906,0.3683175,0.4110585,,0.8598008,0.5815281,0.3641836,,
2741,274.1,0.6179806,0.4975428,0.3317899,0.372488,0.4052123,0.62562,1.1163318,0.3704954,0.4054867,,0.8978742,0.5890524,0.356699,,
2742,274.2,0.6195806,0.4987426,0.3300295,0.3725795,0.3984569,0.63249,1.112041,0.3670754,0.4051523,,0.8803445,0.5973849,0.3520602,,
2743,274.3,0.6163712,0.5033602,0.3227186,0.3840821,0.3900285,0.6180837,1.1210415,0.3680591,0.4099815,,0.8578343,0.5927378,0.3655901,,
2744,274.4,0.6048488,0.5012081,0.3243442,0.3833337,0.3870577,0.6332222,1.1224933,0.3630208,0.4121825,,0.906691,0.5926906,0.3678822,,
2745,274.5,0.6024535,0.5019479,0.3258262,0.3946452,0.3963883,0.6422022,1.1544893,0.3633092,0.4051548,,0.9290969,0.5988565,0.3546012,,
2746,274.6,0.5957212,0.5080032,0.3227921,0.3727245,0.3854302,0.6035534,1.1432893,0.3559431,0.4258219,,0.9134886,0.5843619,0.3553547,,
2747,274.7,0.592891,0.5010191,0.3209123,0.3745783,0.4038641,0.6251401,1.145589,0.3575054,0.4097301,,0.8799267,0.5952137,0.3506281,,
2748,274.8,0.613246,0.504837,0.3215747,0.3740207,0.393102,0.6119251,1.1621736,0.3600638,0.4119424,,0.8642105,0.5803679,0.3556082,,
2749,274.9,0.6084615,0.5172059,0.3250509,0.3731937,0.3965932,0.6125895,1.148845,0.3566777,0.4064746,,0.8920757,0.5741107,0.3548671,,
2750,275.0,0.5994222,0.5097709,0.3104077,0.3777796,0.3841911,0.5950593,1.1417518,0.3641215,0.4078906,,0.8776912,0.5979471,0.3600474,,
2751,275.1,0.5982159,0.5005502,0.3209754,0.3645013,0.3907864,0.5881647,1.1535698,0.3806723,0.403091,,0.8519475,0.5867018,0.3695671,,
2752,275.2,0.5798895,0.5066943,0.315114,0.3793054,0.397672,0.586026,1.1601802,0.367052,0.3951126,,0.8384711,0.5887561,0.3433977,,
2753,275.3,0.5928744,0.506863,0.3177765,0.3739814,0.3994117,0.5786614,1.1748121,0.3489535,0.3915201,,0.8387636,0.5839425,0.3422688,,
2754,275.4,0.5718831,0.5137434,0.3205715,0.3732235,0.391867,0.5841051,1.1515779,0.3546835,0.3938569,,0.853766,0.5819713,0.3525632,,
2755,275.5,0.5844795,0.5130424,0.3407608,0.3700804,0.3889762,0.5775027,1.182285,0.3564827,0.4009994,,0.8496048,0.5897459,0.360528,,
2756,275.6,0.5743166,0.4944231,0.333618,0.3653719,0.402624,0.5886622,1.1936985,0.3553486,0.3916405,,0.8885416,0.5959826,0.3489486,,
2757,275.7,0.5715963,0.4993475,0.3501036,0.3829466,0.386573,0.5908204,1.1694808,0.3638065,0.4023905,,0.9065866,0.5963668,0.3533755,,
2758,275.8,0.5709539,0.5080888,0.3369771,0.3742082,0.3992181,0.5878162,1.1802225,0.3627085,0.3869056,,0.8829582,0.5808204,0.3697987,,
2759,275.9,0.5711871,0.5105662,0.3242004,0.380255,0.400398,0.5991194,1.2087864,0.3704815,0.4006363,,0.8960333,0.6096891,0.356618,,
2760,276.0,0.5627683,0.5105301,0.3303111,0.3736693,0.3995697,0.5900618,1.2096356,0.363853,0.4006468,,0.9078808,0.6128669,0.3581677,,
2761,276.1,0.5797476,0.5014508,0.3313476,0.3753844,0.4035344,0.5684641,1.2332315,0.3659908,0.4092293,,0.9196361,0.6241531,0.3588245,,
2762,276.2,0.568001,0.5099519,0.3298307,0.3723378,0.4002452,0.5788079,1.2399715,0.3701842,0.4067335,,0.930396,0.6110349,0.363157,,
2763,276.3,0.5824532,0.495749,0.325875,0.3727245,0.3998758,0.5825269,1.2517431,0.3675134,0.4129691,,0.9945689,0.6064832,0.3539221,,
2764,276.4,0.6029699,0.5006257,0.3276213,0.3876073,0.3943482,0.6066899,1.2573196,0.3653916,0.4167365,,0.9446855,0.6170492,0.3431326,,
2765,276.5,0.6147938,0.5021378,0.321744,0.3686483,0.4025951,0.6303235,1.2848545,0.3516561,0.3980905,,0.9308783,0.6054475,0.3637334,,
2766,276.6,0.6123928,0.500299,0.3280853,0.3693862,0.4046983,0.6224854,1.2759048,0.3632344,0.4097869,,0.8932102,0.6089035,0.3582782,,
2767,276.7,0.6006956,0.4896984,0.3267792,0.3650357,0.3974582,0.6093615,1.2514582,0.3582254,0.4107935,,0.9078128,0.6013557,0.3587804,,
2768,276.8,0.5559946,0.4852525,0.334382,0.3757891,0.3982126,0.603883,1.2512069,0.3584425,0.4119484,,0.8763556,0.6265587,0.3476205,,
2769,276.9,0.5674481,0.4858333,0.3376456,0.3843859,0.3976225,0.6039891,1.2538706,0.3611028,0.4066477,,0.8740613,0.6165605,0.3685433,,
2770,277.0,0.5632202,0.4896216,0.3272296,0.3782824,0.396193,0.5927856,1.2459767,0.3637041,0.420839,,0.8778915,0.6389375,0.3699565,,
2771,277.1,0.5455559,0.4973711,0.3299902,0.3727163,0.4004289,0.6203821,1.2420988,0.3691496,0.411124,,0.8918471,0.6213007,0.368174,,
2772,277.2,0.5373288,0.4970709,0.3360517,0.3727434,0.3886738,0.6221603,1.2401004,0.3641341,0.4148306,,0.9207841,0.6105803,0.3670644,,
2773,277.3,0.5762141,0.50383,0.3347109,0.3812627,0.3843362,0.6395496,1.2291577,0.3657705,0.4116013,,0.9068379,0.5962902,0.3632379,,
2774,277.4,0.5699005,0.4960354,0.3229746,0.3700785,0.3825684,0.6366994,1.2448407,0.3573968,0.4234855,,0.906599,0.6082517,0.3747583,,
2775,277.5,0.5573343,0.5102844,0.3237652,0.3760276,0.3903063,0.6296774,1.2428933,0.3642767,0.4176862,,0.8513938,0.6064965,0.3852821,,
2776,277.6,0.5910128,0.5073245,0.3341084,0.3817328,0.3914715,0.6530495,1.2301952,0.3625713,0.4242608,,0.8583961,0.605421,0.3829822,,
2777,277.7,0.6113101,0.5085103,0.3278295,0.3833846,0.385774,0.6165309,1.2348546,0.3440993,0.4264913,,0.8664708,0.6072486,0.3911652,,
2778,277.8,0.6134184,0.5078859,0.3240388,0.3869925,0.3866474,0.5990884,1.2648312,0.3436507,0.4155923,,0.8647965,0.6190211,0.406115,,
2779,277.9,0.5984535,0.5134952,0.3292003,0.3796925,0.3825324,0.6155282,1.2592812,0.3524255,0.4193683,,0.8446144,0.6210517,0.3976823,,
2780,278.0,0.6047577,0.5191835,0.3298497,0.3716409,0.3842377,0.6358608,1.258791,0.3608275,0.4168496,,0.8413482,0.6275598,0.3899394,,
2781,278.1,0.5988775,0.5328562,0.3268092,0.3840455,0.3873549,0.6190612,1.2763805,0.3526868,0.412367,,0.8231753,0.6260286,0.3841619,,
2782,278.2,0.5801505,0.5251776,0.3214828,0.3827108,0.3958942,0.6365632,1.290172,0.3655623,0.4042219,,0.7973056,0.619042,0.4041283,,
2783,278.3,0.5998559,0.5274037,0.3250427,0.3738278,0.3935059,0.601142,1.2831537,0.3540664,0.4174266,,0.8052878,0.6147872,0.3793938,,
2784,278.4,0.6161394,0.5259563,0.326612,0.3799498,0.4002899,0.596136,1.3259832,0.3568383,0.412089,,0.7760198,0.5981847,0.376638,,
2785,278.5,0.5980421,0.5362999,0.3390404,0.383886,0.4068693,0.579151,1.3135705,0.3552777,0.4061442,,0.8078501,0.607364,0.3679769,,
2786,278.6,0.5972440999999999,0.5256068,0.3399622,0.3764227,0.402156,0.5641995,1.3005631,0.3578529,0.4027578,,0.816122,0.6063709,0.3844815,,
2787,278.7,0.5986206,0.5151948,0.3367648,0.3724527,0.4013951,0.5724154,1.309925,0.3633651,0.4116743,,0.806086,0.6027039,0.386661,,
2788,278.8,0.6157017,0.5101567,0.338154,0.3705608,0.3969061,0.5469476,1.3205684,0.3592166,0.4106902,,0.7894883,0.5902741,0.3806271,,
2789,278.9,0.6175032,0.5204047,0.340141,0.380602,0.3999302,0.5675578,1.3084248,0.3650903,0.3994049,,0.7865449,0.5813581,0.3814683,,
2790,279.0,0.6244749,0.5140931,0.3322571,0.3767095,0.3972385,0.5679287,1.2717496,0.3659345,0.4009775,,0.8060792,0.5805047,0.3653505,,
2791,279.1,0.6096313,0.524359,0.3280016,0.3842918,0.408378,0.5673389,1.2542031,0.3614802,0.4001472,,0.7819535,0.5898963,0.3721688,,
2792,279.2,0.6083578,0.5122249,0.3275442,0.3693729,0.409519,0.565445,1.2250947,0.3632903,0.4191019,,0.7912498,0.5874563,0.3595031,,
2793,279.3,0.6048054,0.5190251,0.3347449,0.3611994,0.4173936,0.5616415,1.2536545,0.3617995,0.3971617,,0.7874681,0.5919509,0.3645528,,
2794,279.4,0.6118058,0.5126008,0.3289467,0.3707723,0.4152119,0.5748187,1.2362726,0.3624541,0.4021492,,0.8015471,0.5866715,0.3781054,,
2795,279.5,0.6233428,0.4994819,0.3203818,0.3874159,0.4084838,0.5767816,1.2296021,0.3586743,0.4099576,,0.8519155,0.5821723,0.3652136,,
2796,279.6,0.5978097,0.4961651,0.3165303,0.3714277,0.4056932,0.5638952,1.2411226,0.3697155,0.4163802,,0.8251824,0.5816529,0.3584063,,
2797,279.7,0.5894863,0.5073267,0.3115161,0.3766523,0.4032781,0.5834684,1.208263,0.3731277,0.4111546,,0.8106143,0.594291,0.3748489,,
2798,279.8,0.6056258,0.510088,0.3197969,0.3768481,0.4023181,0.5849053,1.1902306,0.3626637,0.4267249,,0.8471754,0.6171908,0.3610792,,
2799,279.9,0.6016212,0.5193038,0.3182914,0.3813533,0.3989313,0.6006635,1.1825291,0.3627532,0.4110883,,0.8578291,0.6080025,0.3541967,,
2800,280.0,0.6044587,0.5053869,0.3268716,0.3637015,0.4027983,0.6198304,1.1850753,0.3717797,0.4160862,,0.8562865,0.6252424,0.3612708,,
2801,280.1,0.606618,0.5013956,0.3253562,0.3667012,0.4297529,0.6164973,1.2235955,0.3671483,0.4273202,,0.8783764,0.6112968,0.3769499,,
2802,280.2,0.6136913,0.5246218,0.3282527,0.3672637,0.4143628,0.5856058,1.226909,0.373634,0.4264016,,0.8615202,0.6161218,0.3614577,,
2803,280.3,0.595339,0.5375286,0.3225209,0.3664837,0.4059997,0.5848234,1.2346466,0.3667015,0.4130585,,0.8689948,0.5847424,0.3494875,,
2804,280.4,0.5847599,0.5455362,0.3215906,0.3595071,0.4101098,0.5906714,1.263605,0.3635598,0.4119839,,0.8781527,0.5984678,0.357355,,
2805,280.5,0.6108144,0.5483832,0.3069542,0.3697079,0.4165606,0.5755504,1.2209657,0.3784806,0.40407,,0.8967825,0.5763334,0.3592392,,
2806,280.6,0.6124969,0.5360649,0.3126249,0.3713526,0.4161,0.5734339,1.254601,0.3748063,0.4050224,,0.8880101,0.5808629,0.3524289,,
2807,280.7,0.6224378,0.5224137,0.3230762,0.3801052,0.4073271,0.5966896,1.223649,0.3648185,0.4182441,,0.8750245,0.6002611,0.3602428,,
2808,280.8,0.6101058,0.5228837,0.3160721,0.3879468,0.4148866,0.5658211,1.1759317,0.3686739,0.4020047,,0.8766086,0.5977821,0.3585473,,
2809,280.9,0.6327154,0.5160143,0.3194034,0.3867298,0.4158144,0.5672133,1.1896062,0.3726381,0.4161498,,0.87178,0.5965561,0.3590001,,
2810,281.0,0.6466011,0.5158684,0.3227589,0.3841469,0.418395,0.5703911,1.1857296,0.3600203,0.4050975,,0.8698139,0.6011394,0.3679286,,
2811,281.1,0.6380886,0.5115109,0.3212236,0.3970839,0.41372,0.5752062,1.2087598,0.3661285,0.4142824,,0.8701208,0.5925826,0.3739348,,
2812,281.2,0.6473871,0.4943984,0.3271062,0.3880694,0.4191505,0.5628981,1.1725224,0.373643,0.4008307,,0.8786541,0.5820653,0.3757454,,
2813,281.3,0.6640623,0.5068003,0.3277301,0.3906205,0.4067107,0.5426504,1.1516349,0.3709339,0.3987629,,0.902882,0.574266,0.3681851,,
2814,281.4,0.6500174,0.511045,0.3301594,0.3822112,0.4187341,0.5614161,1.1582899,0.3685102,0.403276,,0.9227852,0.5798048,0.3675422,,
2815,281.5,0.6332887,0.5262179,0.3315014,0.3955162,0.4174235,0.5718246,1.1331562,0.3754348,0.4107281,,0.9131168,0.585226,0.3680673,,
2816,281.6,0.6463844,0.5293974,0.324684,0.3935624,,0.5965571,1.137747,0.379658,0.41069,,0.8658835,0.5899566,0.3781251,,
2817,281.7,0.6549482,0.5271643,0.3299096,0.3960737,,0.5984393,1.1444696,0.3737048,0.4173794,,0.8518265,0.5804998,0.3868293,,
2818,281.8,0.6611007,0.5157313,0.3301084,0.389215,,0.6058726,1.1730824,0.378525,0.4119193,,0.8701813,0.5744761,0.378232,,
2819,281.9,0.6690695,0.5125797,0.3227962,0.3957079,,0.6048123,1.1556058,0.3729169,0.4290006,,0.8193573,0.5737342,0.3775997,,
2820,282.0,0.6595017,0.5249906,0.3294199,0.3787228,,0.6105281,1.1453681,0.3723646,0.4094935,,0.8210188,0.5709023,0.3676106,,
2821,282.1,0.6561004,0.5132455,0.33352,0.3967965,,0.5951057,1.1719433,0.370892,0.4094349,,0.8227295,0.5742641,0.3657081,,
2822,282.2,0.6723401,0.5332026,0.3382273,0.3982474,,0.5938307,1.1747217,0.3676434,0.4046814,,0.8166198,0.5692142,0.3595642,,
2823,282.3,0.6627589,0.5246418,0.334063,0.3887448,,0.5979712,1.1338809,0.3593746,0.4103339,,0.8275459,0.5770786999999999,0.3720025,,
2824,282.4,0.6413819,0.527053,0.3315196,0.4002602,,0.6136612,1.1496259,0.3698352,0.404657,,0.860123,0.5756104,0.3673879,,
2825,282.5,0.6255031,0.5333514,0.3325079,0.3970257,,0.5888053,1.135587,0.3782898,0.4142597,,0.8996104,0.5787691,0.3748069,,
2826,282.6,0.6184059,0.5421199,,0.4009589,,0.57762,1.1285985,0.3739488,0.4106769,,0.9399627,0.5735098,0.3696475,,
2827,282.7,0.6386051,0.531617,,0.3902637,,0.5936878,1.1570154,0.3690355,0.4079348,,0.90841,0.5802122,0.3822736,,
2828,282.8,0.6402317,0.5334911,,0.3729063,,0.5924886,1.1536686,0.3664466,0.4131671,,0.9008399,0.5619573,0.3580111,,
2829,282.9,0.6208764,0.5310425,,0.378588,,0.617847,1.1710091,0.3716874,0.4108807,,0.8986933,0.5627752,0.3720816,,
2830,283.0,0.6027062,0.5378284,,0.3768764,,0.6205431,1.1559976,0.3685885,0.4222576,,0.8753554,0.5613815,0.3727686,,
2831,283.1,0.6038407,0.5467641,,0.3737782,,0.6397871,1.1572268,0.3724161,,,0.8692153,0.5733092,,,
2832,283.2,0.6106306,0.5326843,,0.3764338,,0.6437761,1.1548609,0.3817195,,,0.8853465,0.5808922,,,
2833,283.3,0.6096544,0.5409132,,0.3759247,,0.6503064,1.1602232,0.3852393,,,0.9024887,0.5677342,,,
2834,283.4,0.6270568,0.5438508,,0.3746433,,0.6415755,1.1745605,0.3752923,,,0.9383098,0.5856808,,,
2835,283.5,0.6330454,0.5471471,,0.3808649,,0.6625711,1.1733838,0.380448,,,0.9344909,0.5689031,,,
2836,283.6,0.6347207,0.5301437,,,,0.6218383,1.1498575,0.3765772,,,0.9060292,0.5652358,,,
2837,283.7,0.6207055,0.5244308,,,,0.6170088,1.152457,0.3687741,,,0.8986001,0.5739666,,,
2838,283.8,0.6182877,0.5200533,,,,0.603776,1.142083,0.3786587,,,0.9105004,0.5770472,,,
2839,283.9,0.624338,0.52535,,,,0.6089293,1.1366913,0.3794438,,,0.9098808,0.5811892,,,
2840,284.0,0.6345218,0.5326077,,,,0.5959324,1.131923,0.3827772,,,0.9165053,0.6019287,,,
2841,284.1,0.6390368,0.5276226,,,,0.606146,1.1378071,,,,0.9424994,0.5872537,,,
2842,284.2,0.6324863,0.5282853,,,,0.6188858,1.0952126,,,,0.979494,0.6038119,,,
2843,284.3,0.6292868,0.5208336,,,,0.6228526,1.12783,,,,0.981903,0.6068612,,,
2844,284.4,0.6284995,0.5251888,,,,0.6245815,1.1234592,,,,0.9747469,0.5946664,,,
2845,284.5,0.6023255,0.5220457,,,,0.6160048,1.1013827,,,,0.9672204,0.5933641,,,
2846,284.6,0.5806286,0.4979481,,,,0.6076199,1.0904201,,,,1.0065007,0.5822225,,,
2847,284.7,0.5950474,0.5096277,,,,0.6237506,1.1140698,,,,1.0044297,0.5817409,,,
2848,284.8,0.6041634,0.5269886,,,,0.6091971,1.1354239,,,,1.0407796,0.5825277,,,
2849,284.9,0.5901422,0.5311448,,,,0.5710739,1.1165824,,,,1.0331396,0.5691698,,,
2850,285.0,0.5975931,0.5299275,,,,0.5793688,1.1250331,,,,1.0342156,0.5652288,,,
2851,285.1,0.6175146,0.5318224,,,,0.574069,1.0830374,,,,0.98337,0.5754273,,,
2852,285.2,0.6270834,0.5350363,,,,0.5607442,1.0743824,,,,0.9893894,0.5710788,,,
2853,285.3,0.632816,0.5294996,,,,0.5548741,1.1087509,,,,0.9998243,0.5840265,,,
2854,285.4,0.6328958,0.542379,,,,0.5561697,1.1187593,,,,0.9926966,0.5872375,,,
2855,285.5,0.6202053,0.5414892,,,,0.5678099,1.119633,,,,1.0238527,0.5973958,,,
2856,285.6,0.6119858,0.5431671,,,,0.5804477,1.1254984,,,,1.0136608,0.5806804,,,
2857,285.7,0.6089668,0.5382444,,,,0.5728061,1.1198838,,,,1.0073398,0.5714425,,,
2858,285.8,0.6247346,0.5239496,,,,0.5836125,1.1394097,,,,0.9873371,0.5780725,,,
2859,285.9,0.6219156,0.5430732,,,,0.5952199,1.1465311,,,,1.0292082,0.5904626,,,
2860,286.0,0.6282948,0.5465883,,,,0.6023239,1.1357847,,,,1.0284836,0.5871134,,,
2861,286.1,0.6166005,0.5530992,,,,0.6284325,1.1271544,,,,1.0166681,0.5791515,,,
2862,286.2,0.6252347,0.5583125,,,,0.618948,1.110921,,,,1.0050148,0.5866371,,,
2863,286.3,0.642419,0.5712931,,,,0.6078981,1.0976843,,,,1.0233796,0.5874736,,,
2864,286.4,0.6459462,0.5696587,,,,0.5933077,1.0939361,,,,1.0584432,0.6070371,,,
2865,286.5,0.6401073,0.5593787,,,,0.6075288,1.1071843,,,,1.0619808,0.6028923,,,
2866,286.6,0.6495197,0.5585873,,,,0.610927,1.0879302,,,,1.0568091,0.5925832,,,
2867,286.7,0.6334376,0.5694997,,,,0.5981446,1.0944486,,,,1.0502117,0.5962103,,,
2868,286.8,0.6097198,0.5829303,,,,0.6242654,1.0686829,,,,1.0684127,0.5789036,,,
2869,286.9,0.5973881,0.5843296,,,,0.619431,1.0721763,,,,1.0829037,0.5706003,,,
2870,287.0,0.6197674,0.5738624,,,,0.6162311,1.0868069,,,,1.0802934,0.5865889,,,
2871,287.1,0.6044257,0.5823631,,,,0.62909,1.104777,,,,1.1039785,0.5928339,,,
2872,287.2,0.5997452,0.5858957,,,,0.6059806,1.0964345,,,,1.1023859,0.5875742,,,
2873,287.3,0.5905976,0.5970089,,,,0.6058764,1.0932086,,,,1.0450623,0.5826656,,,
2874,287.4,0.5876368,0.5871704,,,,0.602852,1.1023089,,,,1.0414274,0.5812334,,,
2875,287.5,0.5883802,0.5847723,,,,0.6325689,1.1024158,,,,1.0306903,0.591306,,,
2876,287.6,0.579258,0.5698326,,,,0.6448683,1.1100228,,,,1.0344195,0.5927988,,,
2877,287.7,0.5757639,0.5716144,,,,0.648419,1.1063285,,,,1.0051882,0.5842438,,,
2878,287.8,0.5874874,0.5777384,,,,0.6613404,1.0843582,,,,1.0180116,0.5791969,,,
2879,287.9,0.6081845,0.5603391,,,,0.6523176,1.0799683,,,,1.0211856,0.5829916,,,
2880,288.0,0.5967138,0.5725837,,,,0.6269799,1.0832438,,,,1.0097787,0.5581585,,,
